mSec,N-M,Degrees,Degrees,Deg/Sec
50670,99,195.1,60,0
50680,100.2,195.1,60,0
50690,101,195.1,60,0
50700,101.7,195.1,60,0
50710,102.4,195.1,60,0
50720,102.2,195.1,60,0
50730,101.6,195.1,60,0
50740,101.6,195.1,60,0
50750,102.5,195.1,60,0
50760,104,195.1,60,0
50770,104.8,195.1,60,0
50780,105.1,195.1,60,0
50790,105,195.1,60,0
50800,104.1,195.1,60,0
50810,102.8,195.1,60,0
50820,102,195.1,60,0
50830,102.2,195.1,60,0
50840,102.5,195.1,60,0
50850,103.2,195.1,60,0
50860,105.1,195.1,60,0
50870,105.4,195.1,60,0
50880,103.7,195.1,60,0
50890,102,195.1,60,0
50900,100.9,195.1,60,0
50910,101,195.1,60,0
50920,102,195.1,60,0
50930,103.1,195.1,60,0
50940,103.9,195.1,60,0
50950,103.3,195.1,60,0
50960,102,195.1,60,0
50970,100.8,195.1,60,0
50980,99.8,195.1,60,0
50990,98.9,195.1,60,0
51000,99.4,195.1,60,0
51010,100.2,195.1,60,0
51020,100.3,195.1,60,0
51030,100.6,195.1,60,0
51040,100.6,195.1,60,0
51050,100.5,195.1,60,0
51060,100.1,195.1,60,0
51070,99.5,195.1,60,0
51080,99.7,195.1,60,0
51090,100.8,195.1,60,0
51100,101.3,195.1,60,0
51110,101.4,195.1,60,0
51120,101.4,195.1,60,0
51130,100.8,195.1,60,0
51140,99.9,195.1,60,0
51150,99.3,195.1,60,0
51160,98.7,195.1,60,0
51170,98.7,195.1,60,0
51180,98.7,195.1,60,0
51190,98.7,195.1,60,0
51200,98.6,195.1,60,0
51210,98.3,195.1,60,0
51220,97.6,195.1,60,0
51230,97.5,195.1,60,0
51240,97.8,195.1,60,0
51250,98.9,195.1,60,0
51260,100.5,195.1,60,0
51270,101.8,195.1,60,0
51280,102.1,195.1,60,0
51290,101.6,195.1,60,0
51300,101.7,195.1,60,0
51310,102.2,195.1,60,0
51320,104.4,195.1,60,0
51330,106.3,195.1,60,0
51340,107.4,195.1,60,0
51350,108.3,195.1,60,0
51360,107.1,195.1,60,0
51370,104.1,195.1,60,0
51380,102.1,195.1,60,0
51390,101.3,195.1,60,0
51400,101.3,195.1,60,0
51410,102,195.1,60,0
51420,103.6,195.1,60,0
51430,104.7,195.1,60,0
51440,103.7,195.1,60,0
51450,102.2,195.1,60,0
51460,100.6,195.1,60,0
51470,99.9,195.1,60,0
51480,99.4,195.1,60,0
51490,99.4,195.1,60,0
51500,100.2,195.1,60,0
51510,100.9,195.1,60,0
51520,101.8,195.1,60,0
51530,103.1,195.1,60,0
51540,104,195.1,60,0
51550,104.3,195.1,60,0
51560,103.3,195.1,60,0
51570,101.8,195.1,60,0
51580,101.2,195.1,60,0
51590,101.6,195.1,60,0
51600,102.5,195.1,60,0
51610,104.1,195.1,60,0
51620,105,195.1,60,0
51630,105.5,195.1,60,0
51640,105.4,195.1,60,0
51650,103.9,195.1,60,0
51660,102.6,195.1,60,0
51670,101.8,195.1,60,0
51680,101.7,195.1,60,0
51690,102.1,195.1,60,0
51700,102.8,195.1,60,0
51710,103.6,195.1,60,0
51720,104.5,195.1,60,0
51730,104.4,195.1,60,0
51740,103.5,195.1,60,0
51750,102.5,195.1,60,0
51760,102,195.1,60,0
51770,101.8,195.1,60,0
51780,101.7,195.1,60,0
51790,102.9,195.1,60,0
51800,103.9,195.1,60,0
51810,103.9,195.1,60,0
51820,103.6,195.1,60,0
51830,103.1,195.1,60,0
51840,102.5,195.1,60,0
51850,102,195.1,60,0
51860,101.6,195.1,60,0
51870,102.5,195.1,60,0
51880,104.1,195.1,60,0
51890,105,195.1,60,0
51900,105.6,195.1,60,0
51910,105.2,195.1,60,0
51920,103.6,195.1,60,0
51930,102.1,195.1,60,0
51940,101.6,195.1,60,0
51950,101.6,195.1,60,0
51960,102.1,195.1,60,0
51970,102.8,195.1,60,0
51980,103.2,195.1,60,0
51990,103.6,195.1,60,0
52000,103.1,195.1,60,0
52010,102,195.1,60,0
52020,101,195.1,60,0
52030,100.8,195.1,60,0
52040,100.5,195.1,60,0
52050,100.5,195.1,60,0
52060,101.4,195.1,60,0
52070,103.2,195.1,60,0
52080,104.8,195.1,60,0
52090,105.2,195.1,60,0
52100,104.7,195.1,60,0
52110,103.2,195.1,60,0
52120,101.6,195.1,60,0
52130,101.3,195.1,60,0
52140,102.6,195.1,60,0
52150,104.5,195.1,60,0
52160,105.2,195.1,60,0
52170,104.8,195.1,60,0
52180,103.2,195.1,60,0
52190,100.8,195.1,60,0
52200,99.7,195.1,60,0
52210,99.3,195.1,60,0
52220,99.3,195.1,60,0
52230,100.2,195.1,60,0
52240,101.8,195.1,60,0
52250,102.8,195.1,60,0
52260,102.6,195.1,60,0
52270,102,195.1,60,0
52280,100.5,195.1,60,0
52290,98.9,195.1,60,0
52300,98.3,195.1,60,0
52310,98.7,195.1,60,0
52320,99.7,195.1,60,0
52330,100.9,195.1,60,0
52340,101.3,195.1,60,0
52350,101.6,195.1,60,0
52360,101,195.1,60,0
52370,99.5,195.1,60,0
52380,98.6,195.1,60,0
52390,98.4,195.1,60,0
52400,99.3,195.1,60,0
52410,99.8,195.1,60,0
52420,99.9,195.1,60,0
52430,100.2,195.1,60,0
52440,100.2,195.1,60,0
52450,99.9,195.1,60,0
52460,99.4,195.1,60,0
52470,98.4,195.1,60,0
52480,97.9,195.1,60,0
52490,98.2,195.1,60,0
52500,98.3,195.1,60,0
52510,98.4,195.1,60,0
52520,99.3,195.1,60,0
52530,101.2,195.1,60,0
52540,102.9,195.1,60,0
52550,103.7,195.1,60,0
52560,102.8,195.1,60,0
52570,100.9,195.1,60,0
52580,99.3,195.1,60,0
52590,99,195.1,60,0
52600,100.3,195.1,60,0
52610,102.5,195.1,60,0
52620,104.4,195.1,60,0
52630,105.5,195.1,60,0
52640,104.8,195.1,60,0
52650,102.6,195.1,60,0
52660,100.6,195.1,60,0
52670,99,195.1,60,0
52680,98.3,195.1,60,0
52690,98.4,195.1,60,0
52700,99.4,195.1,60,0
52710,100.5,195.1,60,0
52720,100.9,195.1,60,0
52730,101,195.1,60,0
52740,101,195.1,60,0
52750,101,195.1,60,0
52760,101.4,195.1,60,0
52770,102.9,195.1,60,0
52780,104.4,195.1,60,0
52790,105.9,195.1,60,0
52800,107.3,195.1,60,0
52810,107.1,195.1,60,0
52820,106.3,195.1,60,0
52830,106.3,195.1,60,0
52840,106.3,195.1,60,0
52850,106.9,195.1,60,0
52860,107.8,195.1,60,0
52870,108.8,195.1,60,0
52880,108.5,195.1,60,0
52890,106.9,195.1,60,0
52900,105.4,195.1,60,0
52910,105,195.1,60,0
52920,105.2,195.1,60,0
52930,106.2,195.1,60,0
52940,106.9,195.1,60,0
52950,106.7,195.1,60,0
52960,106.2,195.1,60,0
52970,105.4,195.1,60,0
52980,105.1,195.1,60,0
52990,104.8,195.1,60,0
53000,104.8,195.1,60,0
53010,105.4,195.1,60,0
53020,105.5,195.1,60,0
53030,105.6,195.1,60,0
53040,105.8,195.1,60,0
53050,105.1,195.1,60,0
53060,104.4,195.1,60,0
53070,104,195.1,60,0
53080,103.7,195.1,60,0
53090,103.6,195.1,60,0
53100,103.3,195.1,60,0
53110,104.1,195.1,60,0
53120,105,195.1,60,0
53130,104.5,195.1,60,0
53140,104,195.1,60,0
53150,103.7,195.1,60,0
53160,103.6,195.1,60,0
53170,103.5,195.1,60,0
53180,103.5,195.1,60,0
53190,103.7,195.1,60,0
53200,103.6,195.1,60,0
53210,103.5,195.1,60,0
53220,103.5,195.1,60,0
53230,103.5,195.1,60,0
53240,103.5,195.1,60,0
53250,103.1,195.1,60,0
53260,102.8,195.1,60,0
53270,102.5,195.1,60,0
53280,103.2,195.1,60,0
53290,103.6,195.1,60,0
53300,103.6,195.1,60,0
53310,103.7,195.1,60,0
53320,103.7,195.1,60,0
53330,103.6,195.1,60,0
53340,102.6,195.1,60,0
53350,101.6,195.1,60,0
53360,101,195.1,60,0
53370,100.6,195.1,60,0
53380,100.5,195.1,60,0
53390,101,195.1,60,0
53400,101.3,195.1,60,0
53410,101.2,195.1,60,0
53420,101.2,195.1,60,0
53430,101.4,195.1,60,0
53440,102.6,195.1,60,0
53450,103.1,195.1,60,0
53460,102.6,195.1,60,0
53470,101.4,195.1,60,0
53480,100.1,195.1,60,0
53490,100.1,195.1,60,0
53500,100.3,195.1,60,0
53510,101.2,195.1,60,0
53520,102,195.1,60,0
53530,102.4,195.1,60,0
53540,102.2,195.1,60,0
53550,101.8,195.1,60,0
53560,101,195.1,60,0
53570,100.2,195.1,60,0
53580,99.4,195.1,60,0
53590,99.3,195.1,60,0
53600,99.9,195.1,60,0
53610,100.8,195.1,60,0
53620,101.4,195.1,60,0
53630,102.2,195.1,60,0
53640,101.8,195.1,60,0
53650,100.6,195.1,60,0
53660,99.5,195.1,60,0
53670,98.9,195.1,60,0
53680,99.3,195.1,60,0
53690,99.7,195.1,60,0
53700,100.3,195.1,60,0
53710,100.9,195.1,60,0
53720,100.6,195.1,60,0
53730,100.1,195.1,60,0
53740,99.3,195.1,60,0
53750,98.9,195.1,60,0
53760,98.7,195.1,60,0
53770,98.9,195.1,60,0
53780,99.5,195.1,60,0
53790,100.3,195.1,60,0
53800,100.6,195.1,60,0
53810,100.2,195.1,60,0
53820,99.9,195.1,60,0
53830,100.9,195.1,60,0
53840,102.6,195.1,60,0
53850,103.3,195.1,60,0
53860,103.5,195.1,60,0
53870,103.3,195.1,60,0
53880,102.2,195.1,60,0
53890,101.4,195.1,60,0
53900,101.2,195.1,60,0
53910,101.6,195.1,60,0
53920,101.8,195.1,60,0
53930,101.4,195.1,60,0
53940,101.3,195.1,60,0
53950,101,195.1,60,0
53960,100.2,195.1,60,0
53970,99.7,195.1,60,0
53980,99.4,195.1,60,0
53990,99.7,195.1,60,0
54000,100.1,195.1,60,0
54010,100.8,195.1,60,0
54020,101.2,195.1,60,0
54030,101.6,195.1,60,0
54040,101.4,195.1,60,0
54050,100.2,195.1,60,0
54060,99,195.1,60,0
54070,98.3,195.1,60,0
54080,98.7,195.1,60,0
54090,99.7,195.1,60,0
54100,100.8,195.1,60,0
54110,102.4,195.1,60,0
54120,103.7,195.1,60,0
54130,103.7,195.1,60,0
54140,102.9,195.1,60,0
54150,101.4,195.1,60,0
54160,100.1,195.1,60,0
54170,99.7,195.1,60,0
54180,100.1,195.1,60,0
54190,101.8,195.1,60,0
54200,103.6,195.1,60,0
54210,104.4,195.1,60,0
54220,104.7,195.1,60,0
54230,103.3,195.1,60,0
54240,101.7,195.1,60,0
54250,101.2,195.1,60,0
54260,100.9,195.1,60,0
54270,100.9,195.1,60,0
54280,101.4,195.1,60,0
54290,101.7,195.1,60,0
54300,102.1,195.1,60,0
54310,102.5,195.1,60,0
54320,102.2,195.1,60,0
54330,101.6,195.1,60,0
54340,100.6,195.1,60,0
54350,99.7,195.1,60,0
54360,99.5,195.1,60,0
54370,100.1,195.1,60,0
54380,100.6,195.1,60,0
54390,100.6,195.1,60,0
54400,99.9,195.1,60,0
54410,99.9,195.1,60,0
54420,100.5,195.1,60,0
54430,100.9,195.1,60,0
54440,101.3,195.1,60,0
54450,101.2,195.1,60,0
54460,100.9,195.1,60,0
54470,100.8,195.1,60,0
54480,100.8,195.1,60,0
54490,101.2,195.1,60,0
54500,101.2,195.1,60,0
54510,100.9,195.1,60,0
54520,101,195.1,60,0
54530,102,195.1,60,0
54540,102.2,195.1,60,0
54550,101.8,195.1,60,0
54560,101,195.1,60,0
54570,100.2,195.1,60,0
54580,100.2,195.1,60,0
54590,100.6,195.1,60,0
54600,101,195.1,60,0
54610,100.9,195.1,60,0
54620,100.3,195.1,60,0
54630,100.8,195.1,60,0
54640,101.3,195.1,60,0
54650,101.4,195.1,60,0
54660,101.6,195.1,60,0
54670,100.5,195.1,60,0
54680,99.8,195.1,60,0
54690,99.9,195.1,60,0
54700,99.9,195.1,60,0
54710,99.8,195.1,60,0
54720,99.7,195.1,60,0
54730,99.8,195.1,60,0
54740,100.6,195.1,60,0
54750,101.4,195.1,60,0
54760,101.6,195.1,60,0
54770,101.2,195.1,60,0
54780,99.9,195.1,60,0
54790,99.1,195.1,60,0
54800,99.4,195.1,60,0
54810,99.8,195.1,60,0
54820,100.5,195.1,60,0
54830,100.9,195.1,60,0
54840,100.9,195.1,60,0
54850,100.8,195.1,60,0
54860,100.1,195.1,60,0
54870,99.3,195.1,60,0
54880,98.7,195.1,60,0
54890,98.3,195.1,60,0
54900,98.2,195.1,60,0
54910,98.6,195.1,60,0
54920,99.9,195.1,60,0
54930,101.2,195.1,60,0
54940,101.2,195.1,60,0
54950,101,195.1,60,0
54960,100.1,195.1,60,0
54970,99,195.1,60,0
54980,98.6,195.1,60,0
54990,99.4,195.1,60,0
55000,100.6,195.1,60,0
55010,101.6,195.1,60,0
55020,101.4,195.1,60,0
55030,100.1,195.1,60,0
55040,98.6,195.1,60,0.2
55050,98,195.1,60,-0.2
55060,98.6,195.1,60,0
55070,99.8,195.1,60,0
55080,101,195.1,60,0
55090,102.4,195.1,60,0
55100,103.6,195.1,60,0
55110,104,195.1,60,0
55120,103.2,195.1,60,0
55130,102,195.1,60,0
55140,101.6,195.1,60,0
55150,101.4,195.1,60,0
55160,102.1,195.1,60,0
55170,103.2,195.1,60,0
55180,104.3,195.1,60,0
55190,104.7,195.1,60,0
55200,104.5,195.1,60,0
55210,104,195.1,60,0
55220,102.5,195.1,60,0
55230,100.8,195.1,60,0
55240,100.2,195.1,60,0
55250,100.6,195.1,60,0
55260,101.8,195.1,60,0
55270,103.5,195.1,60,0
55280,104.3,195.1,60,0
55290,104.4,195.1,60,0
55300,103.6,195.1,60,0
55310,101.8,195.1,60,0
55320,100.6,195.1,60,0
55330,100.1,195.1,60,0
55340,100.1,195.1,60,0
55350,100.9,195.1,60,0
55360,102.6,195.1,60,0
55370,104.1,195.1,60,0
55380,104.7,195.1,60,0
55390,104.3,195.1,60,0
55400,102.6,195.1,60,0
55410,100.9,195.1,60,0
55420,100.2,195.1,60,0
55430,100.6,195.1,60,0
55440,101.4,195.1,60,0
55450,102.5,195.1,60,0
55460,102.9,195.1,60,0
55470,102.5,195.1,60,0
55480,101.7,195.1,60,0
55490,101,195.1,60,0
55500,100.6,195.1,60,0
55510,100.6,195.1,60,0
55520,100.6,195.1,60,0
55530,101,195.1,60,0
55540,101.7,195.1,60,0
55550,102.8,195.1,60,0
55560,102.9,195.1,60,0
55570,101.8,195.1,60,0
55580,99.8,195.1,60,0
55590,98.6,195.1,60,0
55600,98.4,195.1,60,0
55610,99,195.1,60,0
55620,100.2,195.1,60,0
55630,101,195.1,60,0
55640,100.8,195.1,60,0
55650,99.9,195.1,60,0
55660,99.5,195.1,60,0
55670,99.5,195.1,60,0
55680,99.8,195.1,60,0
55690,99.9,195.1,60,0
55700,100.2,195.1,60,0
55710,100.8,195.1,60,0
55720,100.9,195.1,60,0
55730,100.8,195.1,60,0
55740,100.2,195.1,60,0
55750,100.3,195.1,60,0
55760,100.6,195.1,60,0
55770,100.5,195.1,60,0
55780,100.6,195.1,60,0
55790,100.8,195.1,60,0
55800,100.9,195.1,60,0
55810,100.6,195.1,60,0
55820,99.8,195.1,60,0
55830,99.5,195.1,60,0
55840,100.8,195.1,60,0
55850,101.4,195.1,60,0
55860,102,195.1,60,0
55870,102.1,195.1,60,0
55880,101,195.1,60,0
55890,100.2,195.1,60,0
55900,100.1,195.1,60,0
55910,100.8,195.1,60,0
55920,101.4,195.1,60,0
55930,102.2,195.1,60,0
55940,103.2,195.1,60,0
55950,103.6,195.1,60,0
55960,104.1,195.1,60,0
55970,103.6,195.1,60,0
55980,102.5,195.1,60,0
55990,101.6,195.1,60,0
56000,100.6,195.1,60,0
56010,100.8,195.1,60,0
56020,101,195.1,60,0
56030,101.6,195.1,60,0
56040,102,195.1,60,0
56050,101.8,195.1,60,0
56060,101.7,195.1,60,0
56070,101.7,195.1,60,0
56080,101.3,195.1,60,0
56090,100.8,195.1,60,0
56100,100.9,195.1,60,0
56110,102,195.1,60,0
56120,102.6,195.1,60,0
56130,103.3,195.1,60,0
56140,104.1,195.1,60,0
56150,103.3,195.1,60,0
56160,101.6,195.1,60,0
56170,101,195.1,60,0
56180,102.2,195.1,60,0
56190,104,195.1,60,0
56200,105.6,195.1,60,0
56210,106.9,195.1,60,0
56220,106.2,195.1,60,0
56230,104.3,195.1,60,0
56240,102.9,195.1,60,0
56250,102.5,195.1,60,0
56260,103.1,195.1,60,0
56270,104,195.1,60,0
56280,105.1,195.1,60,0
56290,106,195.1,60,0
56300,106.2,195.1,60,0
56310,105.8,195.1,60,0
56320,104.1,195.1,60,0
56330,102.4,195.1,60,0
56340,102,195.1,60,0
56350,102,195.1,60,0
56360,102.5,195.1,60,0
56370,103.2,195.1,60,0
56380,103.2,195.1,60,0
56390,103.6,195.1,60,0
56400,104,195.1,60,0
56410,104.8,195.1,60,0
56420,105,195.1,60,0
56430,104.3,195.1,60,0
56440,104,195.1,60,0
56450,103.1,195.1,60,0
56460,102.2,195.1,60,0
56470,101.8,195.1,60,0
56480,101.7,195.1,60,0
56490,102.1,195.1,60,0
56500,102.5,195.1,60,0
56510,103.3,195.1,60,0
56520,105.2,195.1,60,0
56530,105.8,195.1,60,0
56540,105.2,195.1,60,0
56550,103.3,195.1,60,0
56560,101.3,195.1,60,0
56570,100.9,195.1,60,0
56580,101.4,195.1,60,0
56590,102.9,195.1,60,0
56600,104.3,195.1,60,0
56610,105,195.1,60,0
56620,105.1,195.1,60,0
56630,105,195.1,60,0
56640,104.3,195.1,60,0
56650,103.3,195.1,60,0
56660,102.2,195.1,60,0
56670,102.4,195.1,60,0
56680,103.5,195.1,60,0
56690,104.4,195.1,60,0
56700,105.1,195.1,60,0
56710,105.2,195.1,60,0
56720,104.8,195.1,60,0
56730,103.6,195.1,60,0
56740,101.8,195.1,60,0
56750,101.2,195.1,60,0
56760,101.8,195.1,60,0
56770,103.3,195.1,60,0
56780,104.7,195.1,60,0
56790,105.2,195.1,60,0
56800,104.7,195.1,60,0
56810,103.3,195.1,60,0
56820,103.3,195.1,60,0
56830,104,195.1,60,0
56840,105,195.1,60,0
56850,105.9,195.1,60,0
56860,106.3,195.1,60,0
56870,106.7,195.1,60,0
56880,107.3,195.1,60,0
56890,106.9,195.1,60,0
56900,105.4,195.1,60,0
56910,103.9,195.1,60,0
56920,103.2,195.1,60,0
56930,103.3,195.1,60,0
56940,105.4,195.1,60,0
56950,107.4,195.1,60,0
56960,107.8,195.1,60,0
56970,106.7,195.1,60,0
56980,104.4,195.1,60,0
56990,102.9,195.1,60,0
57000,103.2,195.1,60,0
57010,103.9,195.1,60,0
57020,105.1,195.1,60,0
57030,106.2,195.1,60,0
57040,106.2,195.1,60,0
57050,106.3,195.1,60,0
57060,106.7,195.1,60,0
57070,106.3,195.1,60,0
57080,104.7,195.1,60,0
57090,102.9,195.1,60,0
57100,102.2,195.1,60,0
57110,102.6,195.1,60,0
57120,103.7,195.1,60,0
57130,105.1,195.1,60,0
57140,105.9,195.1,60,0
57150,105.4,195.1,60,0
57160,104,195.1,60,0
57170,102.1,195.1,60,0
57180,100.8,195.1,60,0
57190,99.9,195.1,60,0
57200,100.1,195.1,60,0
57210,101,195.1,60,0
57220,102,195.1,60,0
57230,102.2,195.1,60,0
57240,101.8,195.1,60,0
57250,101.3,195.1,60,0
57260,100.8,195.1,60,0
57270,100.2,195.1,60,0
57280,100.3,195.1,60,0
57290,100.2,195.1,60,0
57300,99.9,195.1,60,0
57310,100.2,195.1,60,0
57320,100.3,195.1,60,0
57330,100.5,195.1,60,0
57340,100.3,195.1,60,0
57350,100.3,195.1,60,0
57360,100.8,195.1,60,0
57370,101.3,195.1,60,0
57380,101.3,195.1,60,0
57390,100.6,195.1,60,0
57400,100.2,195.1,60,0
57410,99.9,195.1,60,0
57420,100.5,195.1,60,0
57430,101.6,195.1,60,0
57440,102.6,195.1,60,0
57450,104.1,195.1,60,0
57460,104.5,195.1,60,0
57470,103.5,195.1,60,0
57480,101.6,195.1,60,0
57490,100.1,195.1,60,0
57500,99.8,195.1,60,0
57510,100.9,195.1,60,0
57520,103.1,195.1,60,0
57530,105.1,195.1,60,0
57540,105.4,195.1,60,0
57550,105.2,195.1,60,0
57560,105.2,195.1,60,0
57570,104.7,195.1,60,0
57580,104,195.1,60,0
57590,104.3,195.1,60,0
57600,105.6,195.1,60,0
57610,107,195.1,60,0
57620,108.2,195.1,60,0
57630,109,195.1,60,0
57640,108.8,195.1,60,0
57650,108.5,195.1,60,0
57660,107.9,195.1,60,0
57670,108.2,195.1,60,0
57680,108.8,195.1,60,0
57690,109,195.1,60,0
57700,109.6,195.1,60,0
57710,110.6,195.1,60,0
57720,111.7,195.1,60,0
57730,112.3,195.1,60,0
57740,112.4,195.1,60,0
57750,111.7,195.1,60,0
57760,111.5,195.1,60,0
57770,113,195.1,60,0
57780,113.8,195.1,60,0
57790,113.8,195.1,60,0
57800,112.7,195.1,60,0
57810,112.7,195.1,60,0
57820,113.4,195.1,60,0
57830,115,195.1,60,0
57840,116.6,195.1,60,0
57850,117,195.1,60,0
57860,116.5,195.1,60,0
57870,115.5,195.1,60,0
57880,114.9,195.1,60,0
57890,115.5,195.1,60,0
57900,116.6,195.1,60,0
57910,117.4,195.1,60,0
57920,117.7,195.1,60,0
57930,117.4,195.1,60,0
57940,116.1,195.1,60,0
57950,114.6,195.1,60,0
57960,113.9,195.1,60,0
57970,113.8,195.1,60,0
57980,114.2,195.1,60,0
57990,115,195.1,60,0
58000,115.3,195.1,60,0
58010,114.7,195.1,60,0
58020,114,195.1,60,0
58030,113.2,195.1,60,0
58040,113,195.1,60,0
58050,112.7,195.1,60,0
58060,112.1,195.1,60,0
58070,113,195.1,60,0
58080,114.4,195.1,60,0
58090,115,195.1,60,0
58100,115,195.1,60,0
58110,114.4,195.1,60,0
58120,113.2,195.1,60,0
58130,112,195.1,60,0
58140,111.5,195.1,60,0
58150,110.9,195.1,60,0
58160,110.8,195.1,60,0
58170,111.2,195.1,60,0
58180,112.5,195.1,60,0
58190,114,195.1,60,0
58200,114.3,195.1,60,0
58210,113.2,195.1,60,0
58220,110.5,195.1,60,0
58230,108.6,195.1,60,0
58240,107.8,195.1,60,0
58250,107.9,195.1,60,0
58260,109.2,195.1,60,0
58270,109.7,195.1,60,0
58280,110.1,195.1,60,0
58290,111.2,195.1,60,0
58300,111.3,195.1,60,0
58310,111.2,195.1,60,0
58320,109.8,195.1,60,0
58330,107.7,195.1,60,0
58340,106.6,195.1,60,0
58350,106.6,195.1,60,0
58360,107.5,195.1,60,0
58370,108.8,195.1,60,0
58380,109.4,195.1,60,0
58390,109,195.1,60,0
58400,108.2,195.1,60,0
58410,106.9,195.1,60,0
58420,105.9,195.1,60,0
58430,105.6,195.1,60,0
58440,105.8,195.1,60,0
58450,106.2,195.1,60,0
58460,107.4,195.1,60,0
58470,109,195.1,60,0
58480,110,195.1,60,0
58490,109.3,195.1,60,0
58500,107.3,195.1,60,0.2
58510,105.1,195.1,60,0
58520,103.7,195.1,60,0
58530,104,195.1,60,0
58540,105.5,195.1,60,0
58550,107,195.1,60,0
58560,107.9,195.1,60,0
58570,107.4,195.1,60,0
58580,106.2,195.1,60,0
58590,105.4,195.1,60,0
58600,105.1,195.1,60,0
58610,105.6,195.1,60,0
58620,106.9,195.1,60,0
58630,107.9,195.1,60,0
58640,107.8,195.1,60,0
58650,107.3,195.1,60,0
58660,106.7,195.1,60,0
58670,106.7,195.1,60,0
58680,107.1,195.1,60,0
58690,107.4,195.1,60,0
58700,108.1,195.1,60,0
58710,108.8,195.1,60,0
58720,109.4,195.1,60,0
58730,109.4,195.1,60,0
58740,108.2,195.1,60,0
58750,107.4,195.1,60,0
58760,106.9,195.1,60,0
58770,107.1,195.1,60,0
58780,107.8,195.1,60,0
58790,107.9,195.1,60,0
58800,107.5,195.1,60,0
58810,107.1,195.1,60,0
58820,107.9,195.1,60,0
58830,110.6,195.1,60,0
58840,112,195.1,60,0
58850,111.5,195.1,60,0
58860,109.8,195.1,60,0
58870,107.4,195.1,60,0
58880,106.3,195.1,60,0
58890,106.7,195.1,60,0
58900,107.5,195.1,60,0
58910,109,195.1,60,0
58920,109.7,195.1,60,0
58930,109.6,195.1,60,0
58940,109.4,195.1,60,0
58950,108.8,195.1,60,0
58960,108.5,195.1,60,0
58970,108.3,195.1,60,0
58980,107.8,195.1,60,0
58990,107.3,195.1,60,0
59000,107.1,195.1,60,0
59010,108.3,195.1,60,0
59020,109.6,195.1,60,0
59030,110,195.1,60,0
59040,109.4,195.1,60,0
59050,108.9,195.1,60,0
59060,108.3,195.1,60,0
59070,108.2,195.1,60,0
59080,107.9,195.1,60,0
59090,107.1,195.1,60,0
59100,106.6,195.1,60,0
59110,106.2,195.1,60,0
59120,105.8,195.1,60,0
59130,105.5,195.1,60,0
59140,105.2,195.1,60,0
59150,104.5,195.1,60,0
59160,103.9,195.1,60,0
59170,103.9,195.1,60,0
59180,103.6,195.1,60,0
59190,103.7,195.1,60,0
59200,104,195.1,60,0
59210,103.7,195.1,60,0
59220,102.8,195.1,60,0
59230,101.7,195.1,60,0
59240,101.2,195.1,60,0
59250,101.2,195.1,60,0
59260,101.2,195.1,60,0
59270,101.2,195.1,60,0
59280,101,195.1,60,0
59290,100.8,195.1,60,0
59300,100.6,195.1,60,0
59310,100.8,195.1,60,0
59320,101.4,195.1,60,0
59330,101.8,195.1,60,0
59340,102,195.1,60,0
59350,101.8,195.1,60,0
59360,101.3,195.1,60,0
59370,101.3,195.1,60,0
59380,101.2,195.1,60,0
59390,101,195.1,60,0
59400,101.2,195.1,60,0
59410,101,195.1,60,0
59420,101.3,195.1,60,0
59430,101.7,195.1,60,0
59440,102.1,195.1,60,0
59450,102.5,195.1,60,0
59460,102.6,195.1,60,0
59470,102.6,195.1,60,0
59480,102.5,195.1,60,0
59490,102.2,195.1,60,0
59500,102.2,195.1,60,0
59510,102.4,195.1,60,0
59520,102.2,195.1,60,0
59530,102.2,195.1,60,0
59540,102,195.1,60,0
59550,102,195.1,60,0
59560,102.1,195.1,60,0
59570,102.4,195.1,60,0
59580,103.1,195.1,60,0
59590,103.1,195.1,60,0
59600,102.5,195.1,60,0
59610,102.1,195.1,60,0
59620,101.7,195.1,60,0
59630,102.1,195.1,60,0
59640,102.8,195.1,60,0
59650,103.1,195.1,60,0
59660,103.2,195.1,60,0
59670,102.6,195.1,60,0
59680,102.1,195.1,60,0
59690,102,195.1,60,0
59700,102.4,195.1,60,0
59710,103.1,195.1,60,0
59720,103.6,195.1,60,0
59730,103.6,195.1,60,0
59740,103.5,195.1,60,0
59750,103.2,195.1,60,0
59760,102.9,195.1,60,0
59770,103.3,195.1,60,0
59780,103.9,195.1,60,0
59790,104.4,195.1,60,0
59800,105.1,195.1,60,0
59810,104.7,195.1,60,0
59820,104,195.1,60,0
59830,103.6,195.1,60,0
59840,102.9,195.1,60,0
59850,103.2,195.1,60,0
59860,103.3,195.1,60,0
59870,103.2,195.1,60,0
59880,103.2,195.1,60,0
59890,103.6,195.1,60,0
59900,104,195.1,60,0
59910,104.8,195.1,60,0
59920,105.4,195.1,60,0
59930,105.2,195.1,60,0
59940,104.3,195.1,60,0
59950,103.2,195.1,60,0
59960,102.6,195.1,60,0
59970,103.1,195.1,60,0
59980,103.6,195.1,60,0
59990,104,195.1,60,0
